Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
6;M;2014;Mory;17
5;M;2009;Mouhamad;5
5;M;2017;Mouhamad;10
6;M;2005;Mouhamed;11
17;M;2012;Mouhamed;75
19;M;2015;Mouhamed;123
5;M;2016;Mouhammad;5
30;M;2008;Moussa;179
32;M;2009;Moussa;211
34;M;2011;Moussa;271
41;M;2017;Moussa;498
52;M;2018;Moussa;550
5;M;2006;Moustafa;5
11;M;2010;Moustapha;66
14;M;2015;Moustapha;117
43;F;2013;Maëlys;435
17;F;2018;Maëlys;603
14;F;2010;Maeva;107
6;F;2016;Maeva;157
9;F;2018;Maeva;174
9;F;2005;Maéva;22
5;F;2010;Maéva;56
6;F;2007;Maëva;36
8;F;2010;Maëva;71
15;F;2011;Maëva;86
5;F;2018;Maëva;131
5;F;2010;Magdalena;14
15;M;2005;Mahamadou;29
17;M;2008;Mahamadou;70
14;M;2009;Mahamadou;84
11;M;2014;Mahamadou;147
10;M;2015;Mahamadou;157
7;F;2005;Mahault;7
9;F;2016;Mahault;87
12;F;2005;Mahaut;21
11;F;2008;Mahaut;63
14;F;2010;Mahaut;99
16;F;2012;Mahaut;125
15;F;2013;Mahaut;140
20;F;2014;Mahaut;160
5;M;2008;Mahdi;5
8;M;2015;Mahdi;44
10;M;2013;Mahé;95
13;M;2016;Mahé;139
14;M;2018;Mahé;165
6;F;2013;Mai;14
5;F;2016;Maï;10
21;F;2004;Maïa;21
40;F;2008;Maïa;145
20;F;2011;Maïa;231
26;F;2017;Maïa;394
25;F;2018;Maïa;419
14;F;2006;Maïlys;50
10;F;2008;Maïlys;72
6;F;2014;Maïlys;117
5;F;2018;Maimouna;17
17;F;2011;Maïmouna;128
49;F;2005;Eden;92
42;F;2010;Eden;356
42;F;2013;Eden;573
5;M;2016;Éden;11
23;M;2004;Edgar;23
33;M;2007;Edgar;107
29;M;2008;Edgar;136
31;M;2009;Edgar;167
39;M;2017;Edgar;553
5;M;2017;Edmond;22
37;M;2006;Edouard;113
36;M;2008;Edouard;192
37;M;2009;Edouard;229
28;M;2016;Edouard;458
26;M;2017;Edouard;484
6;M;2016;Édouard;28
10;M;2018;Édouard;54
5;M;2013;Eduard;5
8;M;2012;Eduardo;8
9;M;2007;Edwin;9
5;M;2008;Edwin;14
8;F;2007;Eglantine;36
7;F;2009;Eglantine;43
6;F;2009;Eileen;11
6;M;2011;El;37
10;M;2016;El;61
5;F;2014;Ela;37
18;F;2017;Eléa;232
6;F;2014;Éléa;44
6;F;2007;Eleanor;6
6;F;2016;Eleanor;23
6;F;2011;Eléanore;11
5;F;2013;Eléanore;16
24;F;2007;Elena;107
32;F;2008;Elena;139
25;F;2009;Elena;164
6;F;2004;Eléna;6
8;F;2009;Eléna;57
6;F;2015;Eléna;103
5;F;2017;Eléna;108
56;F;2005;Eléonore;118
26;F;2017;Eléonore;615
18;F;2018;Eléonore;633
16;F;2009;Éléonore;56
31;F;2013;Éléonore;144
35;F;2016;Éléonore;238
6;M;2008;Eli;13
5;M;2015;Elia;185
19;F;2017;Elia;251
6;F;2018;Élia;6
6;M;2008;Eliahou;6
6;M;2018;Eliakim;12
5;M;2018;Elian;19
6;F;2011;Eliana;22
8;F;2016;Eliana;46
89;M;2007;Elias;311
67;M;2010;Elias;515
34;M;2005;Elie;68
5;F;2006;Lorie;10
6;M;2011;Loris;73
6;F;2012;Lorraine;15
8;M;2005;Lou;138
6;M;2006;Lou;270
95;F;2006;Lou;365
101;F;2007;Lou;472
13;M;2014;Lou;1182
107;F;2016;Lou;1490
7;M;2017;Lou;1497
20;F;2011;Louane;97
17;F;2004;Lou-Ann;17
18;F;2009;Lou-Ann;81
7;F;2011;Lou-Ann;88
7;F;2010;Lou-Anne;71
6;F;2004;Loubna;6
7;M;2011;Louca;7
206;M;2005;Louis;443
247;M;2006;Louis;690
253;M;2008;Louis;1199
242;M;2011;Louis;1969
275;M;2016;Louis;3357
242;M;2018;Louis;3860
15;F;2004;Louisa;15
20;F;2008;Louisa;71
20;F;2012;Louisa;148
29;F;2016;Louisa;229
19;F;2018;Louisa;278
194;F;2005;Louise;400
288;F;2008;Louise;1171
335;F;2010;Louise;1828
310;F;2014;Louise;3097
9;F;2004;Louison;17
8;F;2005;Louison;30
15;F;2008;Louison;89
5;M;2009;Louison;94
27;F;2015;Louison;246
18;F;2016;Louison;264
28;F;2017;Louison;292
24;F;2018;Louison;325
10;M;2007;Louka;37
10;M;2009;Louka;57
13;M;2015;Louka;115
30;F;2007;Louna;106
22;F;2018;Louna;356
6;M;2007;Lounis;6
6;M;2009;Lubin;23
25;M;2008;Luc;126
25;M;2009;Luc;151
27;M;2012;Luc;225
9;M;2015;Luc;258
9;M;2018;Luc;285
32;M;2012;Luca;333
192;M;2008;Lucas;959
176;M;2015;Lucas;2247
14;F;2010;Luce;50
8;F;2011;Luce;58
12;F;2012;Luce;70
10;F;2018;Luce;126
7;F;2004;Lucia;7
8;F;2014;Lucia;101
107;F;2012;Lucie;1208
26;M;2006;Lucien;105
41;M;2007;Lucien;146
54;M;2010;Lucien;285
59;M;2016;Lucien;662
67;M;2018;Lucien;785
35;F;2006;Lucile;116
28;F;2013;Lucile;329
23;F;2014;Lucile;352
8;F;2010;Lucille;67
15;F;2005;Lucy;23
12;F;2009;Ludivine;113
6;F;2013;Ludivine;157
7;F;2006;Ludmila;7
5;F;2011;Ludmila;28
9;M;2012;Luis;29
8;M;2015;Luis;51
7;M;2018;Luis;68
25;M;2005;Luka;44
9;M;2005;Lukas;33
5;M;2015;Luke;22
52;F;2005;Luna;91
50;F;2011;Luna;399
33;F;2012;Luna;432
25;F;2013;Luna;457
38;F;2017;Luna;597
5;F;2010;Lune;5
16;F;2017;Lya;120
21;M;2018;Lyam;144
12;F;2012;Lydia;119
8;F;2015;Lydia;151
5;M;2013;Lyes;47
5;M;2014;Lyham;5
7;F;2009;Lylou;7
32;F;2008;Lyna;143
29;F;2010;Lyna;207
10;F;2015;Lyne;40
5;F;2007;Lynn;11
5;F;2017;Lynn;23
17;M;2010;Souleymane;132
14;F;2014;Soumaya;61
6;F;2008;Stacy;6
6;M;2016;Stan;19
50;M;2004;Stanislas;50
25;M;2007;Stanislas;143
27;M;2009;Stanislas;207
30;M;2014;Stanislas;342
29;M;2017;Stanislas;433
5;M;2007;Stanley;15
6;M;2012;Stanley;26
5;M;2018;Stefan;50
22;F;2005;Stella;64
35;F;2006;Stella;99
11;M;2007;Stéphane;50
5;M;2012;Stéphane;87
9;F;2004;Stéphanie;9
6;F;2011;Stéphanie;39
6;M;2009;Steve;6
18;M;2005;Steven;36
5;M;2011;Steven;85
6;M;2015;Steven;109
5;F;2004;Suzon;5
12;M;2009;Swan;25
11;M;2009;Swann;67
8;F;2009;Swann;75
6;M;2011;Swann;100
7;F;2016;Swann;189
5;F;2014;Sydney;5
5;F;2007;Sylvie;12
5;F;2012;Sylvie;17
15;F;2008;Syrine;71
21;F;2009;Syrine;92
13;F;2010;Syrine;105
16;F;2014;Syrine;186
5;M;2014;Taha;16
7;F;2017;Tahel;17
7;F;2006;Taïna;7
6;F;2012;Taïna;13
6;F;2008;Tal;6
14;F;2013;Tal;39
10;F;2006;Tali;20
6;F;2012;Talia;94
17;F;2015;Talia;141
8;F;2012;Talya;18
5;F;2007;Tamara;19
9;M;2004;Tancrède;9
5;M;2005;Tancrède;14
7;M;2017;Tancrède;67
11;M;2006;Tanguy;40
14;F;2004;Tania;14
12;F;2005;Tania;26
5;F;2018;Tania;124
5;F;2010;Tanina;5
5;F;2011;Tanya;5
8;M;2013;Tao;70
11;F;2010;Tara;103
15;F;2011;Tara;118
12;F;2016;Tara;166
11;F;2017;Tara;177
12;F;2018;Tara;189
6;F;2006;Tasnim;6
5;F;2014;Tasnim;53
5;F;2007;Tasnime;10
5;F;2015;Tasnime;46
7;F;2016;Telma;7
5;M;2014;Téo;100
8;M;2016;Téo;108
6;M;2016;Terence;24
5;F;2012;Tesnime;11
5;F;2013;Tesnime;16
25;F;2004;Tess;25
20;F;2005;Tess;45
21;F;2012;Tess;222
6;F;2005;Tessa;13
14;F;2006;Tessa;27
16;F;2011;Tessa;117
31;F;2009;Thaïs;147
29;F;2016;Thaïs;348
37;F;2017;Thaïs;385
13;F;2010;Théa;86
13;F;2013;Théa;111
16;F;2015;Théa;139
13;F;2004;Thelma;13
7;F;2005;Thelma;20
8;F;2006;Thelma;28
5;F;2009;Thémis;5
80;M;2006;Théo;313
86;M;2009;Théo;592
6;M;2018;Theodore;12
7;M;2005;Théophane;7
5;M;2006;Théophane;12
5;M;2007;Théophane;17
5;M;2011;Théophane;38
6;M;2013;Théophane;44
33;M;2007;Théophile;135
26;M;2012;Théophile;296
9;M;2013;Thiago;19
10;M;2014;Thiago;29
8;M;2007;Thibaud;42
13;F;2013;Rania;215
16;F;2015;Rania;245
8;F;2006;Ranya;15
10;F;2010;Ranya;41
14;M;2017;Raphael;230
280;M;2008;Raphaël;1451
297;M;2010;Raphaël;2047
290;M;2017;Raphaël;4146
29;F;2007;Raphaëlle;109
19;F;2011;Raphaëlle;209
26;F;2012;Raphaëlle;235
23;F;2014;Raphaëlle;286
140;M;2004;Rayan;140
132;M;2005;Rayan;272
121;M;2008;Rayan;679
103;M;2017;Rayan;1600
30;M;2008;Rayane;249
37;M;2010;Rayane;318
20;M;2016;Rayane;468
15;M;2017;Rayane;483
8;M;2006;Rayen;8
9;F;2014;Razane;9
5;F;2015;Razane;14
17;F;2006;Rebecca;61
17;F;2008;Rebecca;102
5;F;2014;Rébecca;56
6;M;2004;Reda;6
6;M;2005;Reda;12
5;M;2006;Reda;17
5;M;2011;Reda;34
38;M;2005;Rémi;74
37;M;2007;Rémi;140
24;M;2009;Rémi;187
12;M;2005;Rémy;25
12;M;2014;Rémy;88
5;M;2006;Réphaël;5
5;M;2008;Riad;5
10;M;2004;Richard;10
8;M;2006;Richard;18
5;M;2013;Richard;60
6;M;2014;Richard;66
5;F;2008;Rim;20
5;F;2014;Rim;30
7;F;2018;Rim;43
5;F;2018;Rime;5
5;F;2007;Rita;27
12;F;2011;Rita;76
14;F;2012;Rita;90
7;F;2016;Rivka;36
6;F;2018;Rivka;42
8;M;2016;Riyad;55
6;M;2005;Robert;6
52;M;2004;Robin;52
12;M;2005;Robinson;21
10;M;2007;Robinson;40
10;M;2010;Robinson;70
8;M;2014;Robinson;114
5;M;2018;Robinson;132
5;M;2016;Roch;10
7;M;2004;Rodrigue;7
8;M;2011;Rodrigue;57
7;M;2006;Rohan;7
7;F;2009;Rokia;21
10;F;2017;Rokia;66
35;M;2015;Romain;943
19;M;2016;Roman;422
100;F;2006;Romane;289
93;F;2007;Romane;382
88;F;2009;Romane;558
81;F;2013;Romane;940
93;F;2015;Romane;1127
20;M;2006;Roméo;66
23;M;2015;Roméo;285
27;M;2016;Roméo;312
9;F;2004;Romy;9
38;F;2009;Romy;132
71;F;2015;Romy;464
10;M;2004;Ronan;10
7;M;2005;Ronan;17
5;M;2010;Ronan;42
8;M;2011;Ronan;50
11;F;2017;Rosa;81
22;F;2005;Rosalie;44
17;F;2008;Rosalie;110
19;F;2010;Rosalie;151
14;F;2011;Rosalie;165
67;F;2006;Rose;192
36;F;2004;Roxane;36
29;F;2005;Roxane;65
41;F;2006;Roxane;106
38;F;2012;Roxane;305
42;F;2013;Roxane;347
5;F;2010;Roxanne;33
9;F;2011;Roxanne;42
57;M;2007;Ruben;244
5;F;2017;Ruby;11
8;M;2005;Rudy;15
6;F;2006;Ruth;6
7;F;2007;Ruth;13
7;M;2007;Ryad;23
8;M;2016;Moustapha;125
15;M;2018;Moustapha;152
5;M;2008;Muhammad;10
6;M;2009;Muhammad;16
11;M;2017;Muhammad;46
25;F;2014;Mya;76
7;F;2018;Myla;42
49;F;2004;Myriam;49
38;F;2012;Myriam;432
32;F;2018;Myriam;654
9;M;2004;Nabil;9
7;M;2007;Nabil;31
5;F;2012;Nada;77
6;F;2006;Nadia;28
8;F;2013;Nadia;75
10;F;2004;Nadine;10
8;F;2010;Nadine;23
6;M;2007;Nadir;26
27;M;2015;Nael;226
15;M;2004;Naël;15
68;M;2018;Naël;738
5;F;2014;Naelle;5
5;F;2017;Naelle;16
5;F;2005;Naëlle;5
6;F;2007;Naëlle;17
8;F;2010;Naëlle;35
8;F;2016;Naëlle;110
18;F;2017;Naëlle;128
5;M;2009;Nahil;14
6;M;2016;Nahyl;6
5;F;2014;Naïa;28
5;F;2015;Naïa;33
7;F;2018;Naïa;53
8;M;2018;Naïl;93
10;M;2006;Naïm;24
37;M;2014;Naïm;195
38;M;2017;Naïm;297
43;M;2018;Naïm;340
6;F;2006;Naïs;20
5;F;2011;Nala;5
10;F;2016;Nana;10
17;F;2007;Naomi;81
30;F;2009;Naomi;144
35;F;2016;Naomi;354
16;F;2007;Naomie;64
12;F;2009;Naomie;91
17;F;2017;Naomie;215
24;M;2008;Nassim;123
26;M;2009;Nassim;149
29;M;2013;Nassim;256
17;M;2016;Nassim;331
11;M;2018;Nassim;370
10;F;2007;Natacha;44
5;M;2010;Nathaël;10
6;M;2018;Nathaël;21
9;F;2006;Nathalie;35
8;F;2008;Nathalie;59
180;M;2009;Nathan;1012
15;M;2006;Nathanaël;41
23;M;2009;Nathanaël;109
26;M;2010;Nathanaël;135
31;M;2012;Nathanaël;195
28;M;2016;Nathanaël;305
5;M;2006;Nathaniel;5
6;M;2015;Nathaniel;65
12;F;2006;Nawel;36
9;F;2008;Nawel;53
12;F;2011;Nawel;83
12;F;2012;Nawel;95
9;F;2013;Nawel;104
8;F;2015;Nawel;121
6;M;2012;Nawfel;11
6;F;2006;Naya;12
6;F;2008;Naya;24
15;F;2011;Nayla;55
6;F;2012;Nayla;61
7;F;2013;Nayla;68
7;M;2007;Nazim;7
8;M;2017;Nazim;20
7;M;2005;Neil;17
8;M;2009;Neil;62
15;M;2013;Neil;115
13;M;2018;Neil;190
10;F;2011;Neïla;49
13;F;2015;Neïla;93
13;F;2017;Neïla;117
6;F;2013;Nelia;11
18;F;2018;Nélia;161
11;F;2004;Nell;11
9;F;2007;Nell;36
6;F;2009;Nell;54
9;F;2018;Nell;123
8;F;2007;Nelly;24
9;M;2007;Nelson;38
9;M;2008;Nelson;47
13;M;2014;Nelson;104
6;F;2015;Nélya;16
7;F;2017;Nélya;23
5;M;2018;Néo;21
9;F;2011;Nesrine;77
35;M;2008;Elie;187
41;M;2009;Elie;228
6;F;2010;Elie;268
34;M;2018;Elie;558
20;M;2014;Élie;55
9;M;2014;Eliel;28
7;F;2008;Elif;7
9;M;2006;Elijah;16
12;M;2014;Elijah;93
14;M;2016;Elijah;124
9;M;2018;Elijah;158
5;F;2004;Elina;5
13;F;2005;Elina;18
6;F;2012;Elina;104
11;F;2006;Eline;19
12;F;2012;Eline;65
13;F;2016;Eline;109
5;F;2011;Éline;5
12;M;2005;Elio;18
12;M;2006;Elio;30
8;M;2008;Elio;49
7;M;2012;Elio;93
24;M;2013;Elio;117
36;M;2018;Elio;211
6;M;2015;Élio;6
7;F;2014;Eliora;12
22;M;2011;Eliot;220
13;M;2018;Eliot;334
5;M;2012;Éliot;5
74;M;2008;Eliott;334
95;M;2017;Eliott;1025
56;F;2014;Elisa;786
44;F;2015;Elisa;830
32;F;2018;Elisa;945
14;F;2017;Élisa;129
21;F;2004;Elisabeth;21
12;F;2006;Elisabeth;43
5;F;2012;Élisabeth;5
85;F;2010;Elise;472
73;F;2011;Elise;545
32;F;2017;Elise;843
34;F;2018;Elise;877
10;F;2007;Élise;36
5;F;2006;Elisheva;5
7;F;2014;Elissa;69
5;F;2007;Elizabeth;10
7;F;2009;Elizabeth;17
6;F;2015;Elizabeth;45
24;F;2005;Ella;44
32;F;2011;Ella;243
49;F;2014;Ella;386
5;F;2006;Ellie;5
16;F;2014;Ellie;69
17;F;2017;Ellie;122
24;F;2018;Ellie;146
22;M;2010;Elliot;182
27;M;2013;Elliot;261
24;M;2015;Elliot;308
8;M;2009;Elliott;57
13;M;2018;Elliott;162
7;F;2008;Elly;7
7;F;2009;Elly;14
11;F;2016;Elly;61
5;F;2009;Eloane;12
35;F;2005;Elodie;93
20;F;2008;Elodie;159
8;F;2011;Elodie;202
22;M;2008;Eloi;90
19;M;2010;Eloi;135
14;M;2011;Eloi;149
16;M;2012;Eloi;165
7;M;2015;Eloi;204
8;M;2016;Eloi;212
5;M;2011;Éloi;5
9;M;2017;Éloi;50
50;F;2009;Eloïse;251
5;F;2005;Éloïse;11
10;F;2011;Éloïse;45
5;F;2005;Elona;12
5;M;2012;Elone;10
6;F;2006;Elora;6
5;F;2008;Elora;17
6;F;2009;Elora;23
14;M;2004;Elouan;14
10;M;2008;Elouan;58
9;M;2009;Elouan;67
70;F;2009;Elsa;384
69;F;2011;Elsa;522
46;F;2018;Elsa;984
11;F;2004;Elvire;11
5;F;2012;Elvire;28
10;F;2010;Elya;56
26;F;2016;Elya;161
6;M;2017;Elyan;12
5;F;2016;Elyana;5
5;F;2018;Elyana;10
9;M;2005;Elyas;9
13;M;2008;Elyas;48
16;M;2012;Elyas;102
24;M;2014;Elyas;147
9;M;2013;Lysandre;9
5;M;2016;Lysandre;14
5;F;2004;Maayane;5
6;M;2011;Maceo;24
11;M;2006;Macéo;18
7;M;2010;Macéo;43
28;F;2004;Madeleine;28
36;F;2006;Madeleine;93
39;F;2007;Madeleine;132
6;F;2006;Madina;6
9;M;2014;Mael;92
65;M;2010;Maël;372
74;M;2015;Maël;676
7;F;2011;Maëlie;31
7;F;2012;Maëlie;38
5;F;2005;Maëline;5
7;F;2010;Maëline;18
5;F;2006;Maelle;5
33;F;2007;Maëlle;166
34;F;2013;Maëlle;345
6;F;2009;Maëly;11
8;F;2010;Maëly;19
5;F;2018;Maëlyne;27
8;F;2006;Maelys;8
11;F;2010;Maelys;41
24;F;2006;Maeva;55
9;F;2011;Maeva;116
13;F;2014;Maeva;151
13;F;2004;Maéva;13
6;F;2006;Maéva;28
12;F;2009;Maéva;51
5;F;2016;Maéva;73
11;F;2004;Maëva;11
12;F;2012;Maëva;98
5;F;2015;Maëva;108
6;F;2012;Magdalena;20
9;M;2012;Mahamadou;119
17;M;2013;Mahamadou;136
10;M;2016;Mahamadou;167
15;M;2017;Mahamadou;182
8;F;2006;Mahault;15
9;F;2011;Mahault;52
8;F;2015;Mahault;78
9;F;2004;Mahaut;9
10;F;2011;Mahaut;109
8;M;2009;Mahdi;13
9;M;2010;Mahdi;22
9;M;2014;Mahdi;36
6;M;2017;Mahdi;56
5;F;2007;Mahé;36
15;M;2015;Mahé;126
7;M;2015;Maher;14
10;F;2010;Maia;15
27;F;2006;Maïa;75
30;F;2007;Maïa;105
24;F;2013;Maïa;292
28;F;2016;Maïa;368
13;F;2010;Maïlys;99
5;F;2012;Maïlys;111
5;F;2013;Maimouna;5
7;F;2017;Maimouna;12
16;F;2005;Maïmouna;29
13;F;2010;Maïmouna;111
15;F;2012;Maïmouna;143
8;M;2012;Nadir;52
28;M;2008;Naël;102
59;M;2011;Naël;257
61;M;2012;Naël;318
62;M;2017;Naël;670
6;F;2006;Naëlle;11
10;M;2009;Nahel;10
13;M;2013;Nahel;71
11;M;2014;Nahel;82
17;M;2014;Nahil;73
7;F;2013;Nahla;15
7;F;2012;Naïa;17
12;M;2013;Naïl;44
9;M;2017;Naïl;85
13;F;2006;Naïla;20
14;F;2015;Naïla;125
13;F;2016;Naïla;138
13;M;2008;Naïm;46
25;M;2010;Naïm;91
28;M;2013;Naïm;158
5;F;2018;Naïs;32
5;F;2017;Nana;15
7;F;2018;Nana;22
15;F;2006;Naomi;64
33;F;2008;Naomi;114
26;F;2010;Naomi;170
26;F;2011;Naomi;196
37;F;2012;Naomi;233
13;F;2012;Naomie;138
5;F;2005;Narimane;5
31;M;2015;Nassim;314
28;M;2017;Nassim;359
5;F;2011;Natacha;59
8;F;2008;Natalia;32
5;M;2009;Nathaël;5
158;M;2004;Nathan;158
7;M;2008;Thibaud;49
45;M;2010;Thibault;305
26;M;2012;Thibault;370
31;M;2016;Thibault;486
16;M;2018;Thibault;516
11;M;2004;Thierry;11
220;M;2007;Thomas;993
175;M;2009;Thomas;1379
76;M;2018;Thomas;2545
16;M;2007;Tiago;67
27;M;2010;Tiago;135
34;M;2014;Tiago;236
6;M;2005;Tidiane;11
8;M;2007;Tidiane;26
9;M;2013;Tidiane;76
7;M;2016;Tidiane;95
8;M;2017;Tidiane;103
5;M;2008;Tidjane;5
5;M;2017;Tidjane;15
8;F;2011;Tiffany;61
5;F;2012;Tiguida;5
7;M;2009;Tim;52
6;M;2017;Tim;106
10;M;2005;Timéo;19
27;M;2010;Timéo;135
27;M;2012;Timéo;186
17;M;2016;Timéo;280
12;M;2004;Timothé;12
20;M;2008;Timothé;109
19;M;2012;Timothé;208
70;M;2008;Timothée;315
74;M;2013;Timothée;694
92;M;2015;Timothée;872
7;F;2005;Tina;12
6;F;2007;Tina;25
8;F;2005;Tiphaine;32
6;F;2016;Tiphaine;116
8;F;2018;Tiphaine;132
45;M;2007;Titouan;186
35;M;2009;Titouan;261
9;M;2018;Titouan;469
53;M;2017;Tom;988
46;M;2018;Tom;1034
15;M;2004;Tony;15
17;M;2008;Tony;88
12;M;2013;Tony;147
10;M;2014;Tony;157
5;M;2018;Tony;188
7;F;2017;Tosca;12
7;F;2008;Toscane;37
5;F;2012;Toscane;42
31;M;2017;Tristan;799
5;M;2007;Tylan;5
5;M;2012;Tyméo;5
6;M;2015;Tyron;16
18;M;2004;Ugo;18
9;M;2005;Ugo;27
45;M;2004;Ulysse;45
51;M;2006;Ulysse;141
45;M;2007;Ulysse;186
56;M;2012;Ulysse;455
18;M;2005;Vadim;33
23;M;2006;Vadim;56
36;M;2009;Vadim;137
37;M;2011;Vadim;210
92;M;2004;Valentin;92
88;M;2014;Valentin;947
72;M;2016;Valentin;1090
41;F;2013;Valentina;105
20;F;2015;Valentina;141
82;F;2011;Valentine;636
62;F;2018;Valentine;1176
6;F;2005;Valérie;6
10;F;2008;Vanessa;76
6;F;2017;Vanessa;158
8;M;2011;Vasco;8
5;M;2014;Vasco;13
5;M;2006;Vassili;5
5;M;2018;Vassily;5
8;M;2008;Vianney;39
70;F;2004;Victoire;70
78;F;2009;Victoire;434
91;F;2013;Victoire;797
80;F;2014;Victoire;877
92;F;2016;Victoire;1052
208;M;2014;Victor;2220
76;F;2004;Victoria;76
70;F;2006;Victoria;235
102;F;2014;Victoria;925
6;M;2004;Viktor;6
9;M;2008;Viktor;35
9;M;2013;Viktor;82
7;F;2016;Viktoria;12
14;M;2013;Vincent;380
13;M;2015;Vincent;410
20;M;2016;Vincent;430
5;F;2006;Vinciane;5
56;F;2008;Violette;270
28;F;2015;Violette;581
20;F;2017;Violette;626
10;M;2009;Ryad;41
9;M;2015;Ryad;88
41;M;2004;Ryan;41
20;M;2014;Ryan;310
11;M;2017;Ryan;360
5;F;2005;Rym;5
31;F;2004;Sabrina;31
11;F;2010;Sabrina;130
5;F;2005;Sabrine;18
133;M;2006;Sacha;409
19;F;2007;Sacha;605
13;F;2011;Sacha;1266
156;M;2012;Sacha;1422
138;M;2016;Sacha;2005
140;M;2017;Sacha;2153
5;F;2011;Sadio;25
5;M;2012;Sadio;30
8;F;2016;Sadio;38
7;F;2011;Safa;56
5;F;2015;Safa;85
5;F;2006;Safia;10
6;F;2013;Safia;64
7;F;2016;Safia;82
5;F;2005;Safiatou;5
11;F;2014;Safiya;28
5;M;2007;Safwane;10
5;F;2015;Safya;5
5;M;2016;Sahel;5
7;M;2007;Saïd;21
6;M;2010;Saïd;34
7;F;2016;Sakina;20
7;F;2018;Sakina;27
6;M;2016;Salif;6
7;M;2006;Salim;22
16;M;2008;Salim;48
16;M;2016;Salim;144
5;F;2006;Salima;5
6;F;2008;Salimata;42
8;F;2011;Salimata;62
10;F;2014;Salimata;77
35;F;2009;Salma;188
18;F;2015;Salma;338
78;F;2004;Salomé;78
79;F;2006;Salomé;231
71;F;2010;Salomé;526
44;F;2015;Salomé;844
52;F;2016;Salomé;896
14;M;2004;Sam;14
15;M;2009;Sam;94
16;M;2013;Sam;160
12;M;2015;Sam;187
10;M;2016;Sam;197
8;F;2004;Samantha;8
8;M;2007;Samba;35
5;M;2014;Samba;82
32;M;2004;Sami;32
20;M;2013;Sami;249
27;M;2017;Sami;349
7;F;2009;Samia;29
6;F;2014;Samia;47
7;M;2004;Samir;7
5;M;2009;Samir;23
5;F;2017;Samira;33
96;M;2004;Samuel;96
125;M;2005;Samuel;221
126;M;2007;Samuel;503
144;M;2008;Samuel;647
133;M;2018;Samuel;1841
41;M;2008;Samy;217
47;M;2009;Samy;264
35;M;2015;Samy;491
30;M;2018;Samy;604
10;F;2006;Sana;26
7;F;2007;Sana;33
16;F;2009;Sana;58
10;F;2012;Sana;93
10;F;2018;Sana;158
5;F;2014;Sanaa;19
7;F;2018;Sanaa;26
11;F;2009;Sandra;48
8;M;2006;Sandro;8
10;M;2007;Sandro;18
14;M;2010;Sandro;63
15;M;2012;Sandro;95
8;M;2014;Santiago;28
7;M;2018;Santiago;40
88;F;2006;Sara;206
70;F;2008;Sara;347
205;F;2004;Sarah;205
221;F;2005;Sarah;426
232;F;2006;Sarah;658
246;F;2010;Sarah;1583
189;F;2012;Sarah;1970
176;F;2014;Sarah;2348
164;F;2016;Sarah;2686
5;F;2017;Saran;5
23;M;2006;Sasha;104
46;F;2009;Sasha;333
15;M;2012;Sasha;481
37;F;2012;Sasha;518
5;F;2016;Nesrine;106
17;F;2014;Neyla;61
18;F;2015;Neyla;79
46;M;2013;Nicolas;886
7;F;2004;Nicole;7
10;F;2008;Nicole;36
6;F;2009;Nicole;42
5;F;2013;Nicole;69
5;F;2014;Nicole;74
10;M;2009;Niels;82
12;M;2010;Niels;94
9;M;2013;Niels;132
7;M;2014;Niels;139
7;M;2017;Niels;161
8;M;2018;Niels;169
10;M;2004;Nikola;10
9;M;2007;Nikola;34
9;M;2010;Nikola;64
6;M;2005;Nil;6
6;M;2008;Nil;19
6;M;2010;Nil;25
21;M;2006;Nils;81
19;M;2014;Nils;300
25;M;2016;Nils;350
97;F;2008;Nina;519
103;F;2009;Nina;622
119;F;2017;Nina;1518
10;F;2016;Nine;120
20;M;2004;Nino;20
25;M;2011;Nino;198
24;M;2015;Nino;302
27;F;2006;Ninon;91
22;F;2014;Ninon;283
5;M;2006;Nizar;12
5;M;2012;Nizar;50
5;M;2016;Nizar;61
29;M;2005;Noa;101
46;F;2009;Noa;474
36;F;2013;Noa;765
24;M;2014;Noa;789
77;M;2004;Noah;77
91;M;2006;Noah;247
97;M;2007;Noah;344
121;M;2010;Noah;699
108;M;2015;Noah;1247
140;M;2016;Noah;1387
155;M;2017;Noah;1547
130;M;2018;Noah;1677
34;M;2005;Noam;71
5;F;2006;Noam;120
63;M;2011;Noam;401
8;M;2011;Noan;8
102;M;2005;Noé;198
78;M;2008;Noé;455
91;M;2017;Noé;1315
5;F;2013;Noélie;44
78;F;2004;Noémie;78
75;F;2006;Noémie;260
50;F;2015;Noémie;884
8;M;2007;Noha;21
7;M;2008;Noha;33
43;M;2013;Noham;208
10;F;2009;Nola;18
9;F;2014;Nola;33
21;M;2007;Nolan;83
50;M;2018;Nolan;645
10;F;2004;Noor;10
5;F;2006;Noor;21
9;F;2008;Noor;35
8;F;2013;Noor;71
10;F;2014;Noor;81
14;F;2015;Noor;95
17;F;2017;Noor;124
23;F;2010;Nora;150
21;F;2012;Nora;194
6;F;2005;Norah;13
9;M;2010;Nour;285
60;F;2010;Nour;345
9;M;2012;Nour;411
40;F;2012;Nour;451
79;F;2015;Nour;667
7;M;2018;Nour;815
85;F;2018;Nour;900
6;F;2016;Noura;41
7;F;2017;Noura;48
5;F;2017;Nourane;19
